STEVAL-MKI243A (ASM330LHHXG1)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	A_X [deg] 	 A_Y [deg] 	 A_Z [deg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	TEMP [C] 	
-1120.81 	 37.21 	 365.634 	-71 	 1 	 18 	87.1675 	 -286.685 	 -65.1 	29.2 	
-1121.12 	 30.622 	 354.41 	-72 	 1 	 17 	80.5963 	 -286.685 	 -66.5613 	29.2 	
-1120.88 	 34.221 	 348.615 	-72 	 1 	 17 	72.9838 	 -286.685 	 -67.4013 	29.2 	
-1122.4 	 23.79 	 347.944 	-72 	 1 	 17 	64.8988 	 -286.685 	 -67.5675 	29.2 	
-1118.98 	 16.958 	 352.214 	-72 	 0 	 17 	56.945 	 -286.685 	 -67.655 	29.2 	
-1117.09 	 12.81 	 354.166 	-72 	 0 	 17 	49.1313 	 -286.685 	 -67.5238 	29.2 	
-1112.09 	 12.444 	 353.983 	-72 	 0 	 17 	41.5713 	 -286.685 	 -67.0775 	29.2 	
-1100.87 	 17.507 	 356.118 	-72 	 0 	 17 	34.9913 	 -286.685 	 -66.185 	29.2 	
-1091.17 	 25.071 	 357.521 	-71 	 1 	 18 	28.6038 	 -286.685 	 -64.7413 	29.3 	
-1079.88 	 25.498 	 365.207 	-71 	 1 	 18 	22.5663 	 -286.685 	 -62.6588 	29.3 	
-1067.38 	 29.402 	 370.27 	-70 	 1 	 19 	17.185 	 -286.685 	 -59.99 	29.3 	
-1053.23 	 45.506 	 376.309 	-70 	 2 	 19 	12.0575 	 -286.685 	 -56.875 	29.3 	
-1034.87 	 64.965 	 382.165 	-69 	 3 	 20 	7.13125 	 -286.685 	 -53.9525 	29.3 	
-1012.23 	 76.067 	 388.326 	-69 	 4 	 20 	1.82875 	 -286.685 	 -51.5375 	29.3 	
-998.692 	 78.751 	 400.16 	-68 	 4 	 21 	-4.33125 	 -286.685 	 -49.77 	29.3 	
-983.93 	 94.123 	 412.177 	-67 	 5 	 22 	-10.745 	 -286.685 	 -48.0988 	29.3 	
-957.212 	 149.755 	 428.769 	-66 	 8 	 23 	-17.0538 	 -286.685 	 -46.0863 	29.3 	
-940.071 	 154.147 	 446.581 	-64 	 8 	 25 	-24.57 	 -286.685 	 -42.4025 	29.3 	
-946.903 	 25.742 	 462.807 	-63 	 1 	 26 	-32.655 	 -286.685 	 -43.2163 	29.3 	
-925.675 	 40.992 	 476.898 	-62 	 2 	 27 	-37.3625 	 -286.685 	 -44.0388 	29.3 	
-906.46 	 74.664 	 483.364 	-62 	 4 	 27 	-41.9038 	 -286.685 	 -40.985 	29.3 	
-884.866 	 92.293 	 485.316 	-61 	 5 	 28 	-47.6875 	 -286.685 	 -37.7038 	29.3 	
-863.882 	 117.242 	 492.453 	-60 	 6 	 29 	-52.605 	 -286.685 	 -34.125 	29.3 	
-842.532 	 108.824 	 498.126 	-59 	 6 	 30 	-56.9013 	 -286.685 	 -29.8813 	29.3 	
-821.182 	 97.661 	 505.995 	-58 	 5 	 31 	-60.935 	 -286.685 	 -25.8738 	29.3 	
-796.721 	 93.147 	 514.474 	-57 	 5 	 32 	-64.4788 	 -286.685 	 -21.6738 	29.3 	
-774.456 	 84.119 	 527.04 	-55 	 5 	 34 	-67.5063 	 -286.685 	 -17.0625 	29.3 	
-747.433 	 77.592 	 532.042 	-54 	 4 	 35 	-70.8838 	 -286.685 	 -12.6875 	29.3 	
-716.445 	 86.437 	 536.312 	-53 	 5 	 36 	-74.0338 	 -286.685 	 -8.82 	29.3 	
-684.115 	 98.21 	 541.985 	-51 	 6 	 38 	-78.2513 	 -286.685 	 -5.3375 	29.3 	
-655.445 	 99.369 	 548.756 	-50 	 6 	 39 	-82.8888 	 -286.685 	 -1.98625 	29.3 	
-625.616 	 92.11 	 558.028 	-48 	 6 	 41 	-87.6225 	 -286.685 	 1.19 	29.3 	
-595.97 	 82.899 	 557.052 	-47 	 5 	 42 	-92.2338 	 -286.685 	 4.22625 	29.3 	
-561.017 	 76.616 	 557.174 	-44 	 5 	 44 	-96.0838 	 -286.685 	 7.245 	29.3 	
-527.406 	 71.492 	 553.575 	-43 	 5 	 55 	-98.4463 	 -286.685 	 10.7713 	29.3 	
-499.773 	 54.534 	 558.76 	-41 	 4 	 56 	-99.33 	 -286.685 	 14.5688 	29.3 	
-471.042 	 40.321 	 562.786 	-39 	 3 	 57 	-98.7613 	 -286.685 	 18.48 	29.3 	
-436.028 	 29.402 	 566.202 	-37 	 2 	 58 	-98.07 	 -286.685 	 23.0738 	29.3 	
-402.173 	 16.897 	 564.677 	-35 	 1 	 59 	-97.3613 	 -284.428 	 27.79 	29.3 	
-366.854 	 3.233 	 565.592 	-32 	 0 	 61 	-96.0225 	 -270.191 	 32.235 	29.3 	
-334.402 	 -7.625 	 564.921 	-30 	 0 	 63 	-94.605 	 -251.519 	 36.3213 	29.2 	
-301.645 	 -15.128 	 566.69 	-28 	 -1 	 64 	-93.1788 	 -232.146 	 40.0925 	29.2 	
-265.35 	 -22.082 	 564.86 	-25 	 -2 	 66 	-92.4788 	 -211.838 	 43.3388 	29.2 	
-231.8 	 -32.94 	 563.274 	-22 	 -3 	 69 	-91.8925 	 -190.811 	 46.3925 	29.2 	
-202.459 	 -50.142 	 565.653 	-19 	 -4 	 71 	-91.63 	 -169.356 	 49.1663 	29.2 	
-176.839 	 -66.307 	 569.191 	-17 	 -6 	 73 	-91.2888 	 -147.455 	 51.625 	29.2 	
-155.672 	 -82.594 	 570.838 	-15 	 -7 	 75 	-91 	 -125.011 	 53.8125 	29.2 	
-132.553 	 -92.476 	 576.938 	-12 	 -8 	 77 	-90.3263 	 -102.366 	 55.825 	29.2 	
-115.168 	 -110.715 	 580.72 	-11 	 -10 	 78 	-89.6 	 -79.5113 	 57.7413 	29.2 	
-99.735 	 -119.438 	 584.38 	-9 	 -11 	 78 	-88.5763 	 -56.5513 	 59.5088 	29.2 	
-87.779 	 -131.089 	 590.48 	-8 	 -12 	 77 	-87.3513 	 -33.81 	 60.6813 	29.2 	
-77.836 	 -137.921 	 593.042 	-7 	 -12 	 77 	-86.6513 	 -11.0775 	 61.6875 	29.2 	
-66.795 	 -144.326 	 604.632 	-6 	 -13 	 76 	-86.3538 	 11.5588 	 62.4138 	29.2 	
-62.586 	 -151.402 	 610.915 	-5 	 -13 	 76 	-85.435 	 33.915 	 62.9388 	29.2 	
-61.915 	 -160.857 	 620.004 	-5 	 -14 	 75 	-83.9475 	 55.7813 	 63.1313 	29.2 	
-66.917 	 -169.458 	 631.228 	-5 	 -14 	 75 	-82.2413 	 77.0525 	 62.7988 	29.2 	
-72.041 	 -166.957 	 645.014 	-6 	 -14 	 75 	-80.3075 	 97.4488 	 62.2738 	29.3 	
-87.596 	 -171.166 	 661.606 	-7 	 -14 	 75 	-78.0938 	 116.856 	 61.425 	29.3 	
-106.445 	 -165.493 	 676.673 	-8 	 -13 	 76 	-75.25 	 134.969 	 60.0425 	29.3 	
-129.381 	 -158.234 	 698.328 	-10 	 -12 	 77 	-72.6425 	 151.384 	 58.8525 	29.3 	
-162.199 	 -166.042 	 728.462 	-12 	 -12 	 77 	-71.3563 	 165.821 	 57.5575 	29.3 	
-193.98 	 -161.833 	 757.071 	-14 	 -11 	 76 	-70.0438 	 177.844 	 56.0788 	29.3 	
-228.506 	 -150.121 	 787.632 	-15 	 -10 	 74 	-68.9938 	 187.355 	 54.4338 	29.3 	
-263.825 	 -151.219 	 816.424 	-17 	 -9 	 72 	-68.075 	 194.416 	 52.7625 	29.3 	
-298.412 	 -151.158 	 845.704 	-19 	 -9 	 71 	-67.0863 	 198.739 	 51.1438 	29.2 	
-333.243 	 -148.718 	 872.483 	-20 	 -9 	 70 	-65.6338 	 201.198 	 49.5775 	29.2 	
-365.817 	 -144.631 	 896.761 	-21 	 -8 	 69 	-63.8663 	 201.574 	 48.3613 	29.2 	
-397.537 	 -153.049 	 923.296 	-23 	 -8 	 68 	-63.1225 	 200.034 	 47.1538 	29.2 	
-424.194 	 -150.853 	 943.731 	-23 	 -8 	 67 	-62.44 	 196.945 	 45.9288 	29.2 	
-446.703 	 -142.862 	 961.909 	-24 	 -7 	 67 	-61.215 	 192.64 	 45.0013 	29.2 	
-467.931 	 -136.945 	 976.183 	-25 	 -7 	 66 	-59.92 	 187.451 	 44.2838 	29.2 	
-486.963 	 -132.675 	 987.712 	-26 	 -6 	 66 	-58.4413 	 181.44 	 43.6188 	29.2 	
-504.043 	 -135.054 	 997.716 	-26 	 -6 	 65 	-57.0763 	 174.851 	 43.3563 	29.2 	
-514.962 	 -136.091 	 1003.33 	-26 	 -6 	 65 	-55.5625 	 168.315 	 43.2075 	29.2 	
-524.356 	 -133.346 	 1007.54 	-27 	 -6 	 65 	-53.5588 	 161.805 	 43.1288 	29.2 	
-527.65 	 -134.017 	 1005.77 	-27 	 -6 	 65 	-51.1963 	 155.593 	 43.4175 	29.2 	
-524.6 	 -132.858 	 1001.68 	-27 	 -6 	 65 	-48.5363 	 150.203 	 43.925 	29.2 	
-522.709 	 -134.444 	 992.958 	-27 	 -6 	 65 	-45.8588 	 145.766 	 44.3625 	29.2 	
-516.243 	 -139.995 	 983.32 	-27 	 -7 	 65 	-43.0413 	 142.59 	 44.975 	29.2 	
-503.25 	 -152.683 	 968.07 	-27 	 -7 	 65 	-40.1538 	 140.945 	 45.675 	29.2 	
-489.708 	 -166.591 	 947.025 	-26 	 -8 	 65 	-37.5375 	 140.945 	 46.34 	29.2 	
-476.349 	 -187.514 	 929.945 	-26 	 -10 	 65 	-35.0525 	 142.87 	 47.0663 	29.2 	
-464.332 	 -219.722 	 910.059 	-26 	 -12 	 65 	-31.9988 	 146.65 	 47.3988 	29.2 	
-452.437 	 -243.146 	 890.417 	-26 	 -13 	 65 	-28.5075 	 152.32 	 47.8538 	29.2 	
-441.396 	 -237.046 	 872.971 	-26 	 -13 	 65 	-24.605 	 159.635 	 48.93 	29.2 	
-430.172 	 -221.674 	 853.878 	-25 	 -13 	 65 	-20.4838 	 168.761 	 50.645 	29.2 	
-422.364 	 -221.186 	 834.236 	-26 	 -13 	 65 	-16.5813 	 179.331 	 52.3775 	29.2 	
-414.434 	 -226.31 	 816.485 	-26 	 -13 	 65 	-12.3463 	 191.643 	 53.9263 	29.2 	
-409.371 	 -235.826 	 798.551 	-26 	 -14 	 65 	-8.085 	 205.371 	 55.3875 	29.2 	
-407.968 	 -239.913 	 782.264 	-26 	 -15 	 65 	-3.5875 	 220.378 	 56.7088 	29.2 	
-408.944 	 -239.181 	 766.221 	-26 	 -15 	 64 	0.97125 	 236.53 	 57.785 	29.2 	
-419.07 	 -237.839 	 757.803 	-27 	 -15 	 64 	5.705 	 253.453 	 59.08 	29.2 	
-433.771 	 -239.059 	 754.448 	-28 	 -15 	 63 	10.605 	 270.883 	 60.7775 	29.2 	
-458.842 	 -248.88 	 755.302 	-29 	 -15 	 62 	16.3888 	 284.419 	 62.755 	29.2 	
-492.331 	 -248.514 	 768.356 	-31 	 -15 	 61 	23.6338 	 286.685 	 65.1175 	29.2 	
-525.942 	 -238.388 	 782.996 	-32 	 -14 	 60 	30.9225 	 286.685 	 67.8038 	29.2 	
-559.309 	 -208.315 	 798.856 	-34 	 -12 	 60 	38.1325 	 286.685 	 70.7263 	29.2 	
-592.859 	 -183.061 	 819.596 	-35 	 -10 	 59 	43.4438 	 286.685 	 73.0538 	29.2 	
-629.337 	 -180.987 	 842.044 	-36 	 -9 	 59 	48.0813 	 286.685 	 75.2325 	29.2 	
-661.118 	 -174.704 	 861.259 	-36 	 -9 	 58 	52.3688 	 286.685 	 76.545 	29.2 	
-682.895 	 -155.733 	 872.971 	-37 	 -7 	 58 	56.2888 	 286.685 	 77.0963 	29.2 	
-694.302 	 -130.784 	 874.679 	-38 	 -6 	 58 	59.3775 	 286.685 	 77.4025 	29.2 	
-713.395 	 -143.106 	 885.415 	-38 	 -7 	 57 	60.7775 	 286.685 	 77.4375 	29.2 	
-729.438 	 -154.33 	 896.822 	-38 	 -7 	 57 	60.7163 	 286.685 	 76.3525 	29.2 	
-740.296 	 -147.376 	 910.913 	-38 	 -7 	 57 	61.3025 	 286.685 	 75.3375 	29.2 	
-750.91 	 -133.285 	 929.701 	-38 	 -6 	 57 	61.53 	 286.685 	 74.375 	29.2 	
-753.35 	 -124.562 	 945.256 	-38 	 -5 	 58 	61.2675 	 285.985 	 73.2025 	29.2 	
-748.47 	 -121.756 	 957.334 	-37 	 -5 	 58 	61.11 	 275.581 	 71.435 	29.2 	
-741.089 	 -126.087 	 961.543 	-37 	 -5 	 58 	60.7075 	 256.778 	 68.5388 	29.2 	
-726.022 	 -122.305 	 967.643 	-36 	 -5 	 59 	60.2088 	 236.058 	 64.2338 	29.2 	
-712.907 	 -115.656 	 971.852 	-36 	 -5 	 59 	59.5438 	 213.946 	 58.5638 	29.2 	
-695.339 	 -98.637 	 974.17 	-35 	 -4 	 59 	58.065 	 190.54 	 51.6775 	29.2 	
-681.614 	 -90.28 	 974.841 	-34 	 -4 	 60 	56.0875 	 165.778 	 44.2575 	29.2 	
-670.146 	 -92.476 	 978.806 	-34 	 -4 	 60 	53.6725 	 139.974 	 36.0763 	29.2 	
-658.373 	 -90.036 	 982.954 	-33 	 -4 	 60 	50.4963 	 113.111 	 26.9413 	29.2 	
-647.82 	 -82.838 	 986.797 	-33 	 -4 	 61 	47.4425 	 84.8225 	 17.4388 	29.2 	
-637.023 	 -85.095 	 987.224 	-32 	 -4 	 61 	45.0975 	 55.405 	 7.7875 	29.2 	
-627.202 	 -82.838 	 986.98 	-32 	 -4 	 61 	42.4638 	 25.2263 	 -2.07375 	29.2 	
-615.551 	 -79.422 	 983.198 	-31 	 -3 	 62 	39.7163 	 -5.7575 	 -12.2325 	29.2 	
-605.12 	 -78.751 	 975.756 	-31 	 -3 	 62 	36.82 	 -37.135 	 -22.7238 	29.2 	
-590.541 	 -76.372 	 964.837 	-31 	 -3 	 62 	33.3288 	 -68.5213 	 -33.6088 	29.3 	
-584.014 	 -78.69 	 956.358 	-31 	 -4 	 62 	28.9275 	 -100.1 	 -44.8963 	29.3 	
-578.951 	 -84.546 	 945.805 	-31 	 -4 	 62 	24.0625 	 -131.6 	 -56.7 	29.3 	
-580.11 	 -84.729 	 936.106 	-31 	 -4 	 62 	18.725 	 -162.969 	 -69.3175 	29.3 	
-580.72 	 -81.923 	 922.808 	-32 	 -4 	 61 	12.7575 	 -193.918 	 -81.8913 	29.3 	
-585.234 	 -76.738 	 910.73 	-32 	 -4 	 61 	6.08125 	 -224.333 	 -94.7275 	29.3 	
-593.347 	 -74.542 	 897.188 	-33 	 -3 	 61 	-0.69125 	 -253.995 	 -107.546 	29.3 	
-603.595 	 -70.028 	 886.208 	-34 	 -3 	 60 	-8.12 	 -279.974 	 -119.893 	29.3 	
-620.004 	 -65.392 	 874.252 	-35 	 -3 	 59 	-15.9863 	 -286.685 	 -132.055 	29.3 	
-636.962 	 -61.427 	 863.76 	-36 	 -3 	 59 	-23.9488 	 -286.685 	 -143.343 	29.3 	
-656.238 	 -55.144 	 859.856 	-37 	 -2 	 58 	-32.06 	 -286.685 	 -153.633 	29.3 	
-675.514 	 -54.595 	 858.636 	-38 	 -2 	 58 	-40.4163 	 -286.685 	 -163.354 	29.3 	
-699.731 	 -67.832 	 858.453 	-39 	 -3 	 57 	-48.8163 	 -286.685 	 -171.439 	29.3 	
-717.787 	 -69.418 	 861.747 	-39 	 -3 	 57 	-56.875 	 -286.685 	 -178.894 	29.3 	
-732.061 	 -58.804 	 862.052 	-40 	 -2 	 57 	-65.2488 	 -286.685 	 -185.316 	29.3 	
-750.117 	 -58.011 	 863.028 	-40 	 -2 	 56 	-73.3863 	 -286.685 	 -190.461 	29.3 	
-761.89 	 -56.242 	 867.664 	-41 	 -2 	 56 	-81.6375 	 -286.685 	 -194.6 	29.2 	
-775.249 	 -64.538 	 873.276 	-41 	 -3 	 56 	-90.055 	 -286.685 	 -197.96 	29.2 	
-785.436 	 -70.516 	 878.217 	-41 	 -3 	 56 	-97.7813 	 -286.685 	 -200.48 	29.2 	
-790.438 	 -75.091 	 887.855 	-41 	 -3 	 56 	-105.009 	 -286.685 	 -202.37 	29.2 	
-794.83 	 -78.385 	 894.565 	-41 	 -3 	 56 	-111.939 	 -286.685 	 -203.56 	29.2 	
-792.634 	 -82.289 	 901.824 	-41 	 -3 	 56 	-119 	 -286.685 	 -204.059 	29.2 	
-788.425 	 -81.252 	 912.743 	-40 	 -3 	 56 	-126.254 	 -286.685 	 -204.181 	29.2 	
-789.035 	 -52.948 	 927.017 	-40 	 -2 	 57 	-133.411 	 -286.685 	 -203.954 	29.2 	
-795.135 	 -55.327 	 963.312 	-39 	 -2 	 57 	-139.93 	 -286.685 	 -202.729 	29.2 	
-800.686 	 -111.447 	 990.579 	-38 	 -5 	 57 	-147.858 	 -286.685 	 -201.049 	29.2 	
-794.281 	 -144.265 	 1008.82 	-37 	 -6 	 58 	-155.321 	 -286.685 	 -198.826 	29.2 	
-781.41 	 -161.04 	 1019.37 	-37 	 -7 	 58 	-160.545 	 -286.685 	 -196.63 	29.2 	
-756.156 	 -145.18 	 1026.26 	-36 	 -6 	 59 	-165.961 	 -286.685 	 -194.303 	29.2 	
-721.63 	 -145.546 	 1026.33 	-34 	 -6 	 60 	-171.973 	 -286.685 	 -191.214 	29.2 	
-677.283 	 -162.687 	 1023.52 	-33 	 -7 	 61 	-177.354 	 -286.685 	 -188.02 	29.2 	
-628.544 	 -187.392 	 1016.2 	-31 	 -8 	 62 	-181.641 	 -286.685 	 -184.783 	29.2 	
-575.962 	 -205.143 	 1002.05 	-29 	 -10 	 63 	-185.115 	 -286.685 	 -181.983 	29.2 	
-523.38 	 -225.822 	 991.006 	-27 	 -11 	 64 	-187.53 	 -286.685 	 -179.874 	29.2 	
-471.713 	 -239.73 	 977.098 	-25 	 -12 	 66 	-189.595 	 -286.685 	 -178.325 	29.2 	
-413.58 	 -228.689 	 960.14 	-22 	 -12 	 68 	-191.809 	 -286.685 	 -177.056 	29.2 	
-358.558 	 -207.583 	 940.376 	-20 	 -11 	 70 	-194.18 	 -286.685 	 -175.726 	29.2 	
-301.218 	 -204.594 	 922.93 	-17 	 -11 	 72 	-197.838 	 -286.685 	 -174.116 	29.2 	
-244.549 	 -214.72 	 903.288 	-14 	 -12 	 75 	-202.116 	 -286.685 	 -172.471 	29.2 	
-200.507 	 -225.456 	 887.428 	-12 	 -13 	 76 	-205.774 	 -286.685 	 -170.748 	29.2 	
-162.626 	 -241.987 	 869.189 	-10 	 -15 	 74 	-209.51 	 -286.685 	 -169.523 	29.2 	
-127.734 	 -264.252 	 845.704 	-8 	 -17 	 73 	-213.561 	 -286.685 	 -169.251 	29.2 	
-90.402 	 -275.537 	 824.232 	-5 	 -18 	 72 	-216.886 	 -286.685 	 -169.225 	29.2 	
-59.231 	 -297.009 	 806.603 	-3 	 -20 	 70 	-218.54 	 -286.685 	 -168.963 	29.2 	
-18.788 	 -334.341 	 790.072 	-1 	 -22 	 68 	-219.249 	 -286.685 	 -166.915 	29.2 	
21.106 	 -339.587 	 767.014 	1 	 -23 	 67 	-222.145 	 -286.685 	 -163.17 	29.2 	
70.272 	 -345.016 	 737.49 	4 	 -24 	 67 	-224.403 	 -286.685 	 -159.066 	29.2 	
121.024 	 -330.193 	 712.724 	8 	 -24 	 67 	-224.674 	 -286.685 	 -153.361 	29.2 	
165.615 	 -327.204 	 680.394 	12 	 -25 	 66 	-224.516 	 -286.685 	 -145.556 	29.2 	
211.426 	 -335.317 	 655.201 	16 	 -25 	 65 	-223.23 	 -286.685 	 -136.561 	29.2 	
258.152 	 -350.262 	 639.402 	19 	 -26 	 64 	-221.086 	 -286.685 	 -127.505 	29.2 	
305.183 	 -375.943 	 625.189 	22 	 -28 	 62 	-216.589 	 -286.685 	 -117.6 	29.2 	
350.018 	 -402.234 	 611.891 	25 	 -29 	 61 	-209.659 	 -286.685 	 -107.301 	29.2 	
399.306 	 -403.088 	 601.704 	28 	 -29 	 60 	-200.979 	 -286.685 	 -96.5825 	29.2 	
443.592 	 -421.144 	 595.909 	31 	 -29 	 44 	-190.829 	 -286.685 	 -85.4 	29.2 	
488.122 	 -434.076 	 588.284 	33 	 -29 	 42 	-179.778 	 -286.685 	 -74.27 	29.2 	
529.785 	 -452.803 	 585.356 	35 	 -29 	 40 	-167.589 	 -286.685 	 -62.7638 	29.3 	
569.74 	 -465.308 	 581.391 	37 	 -29 	 38 	-154.7 	 -286.685 	 -50.8813 	29.3 	
602.375 	 -481.839 	 580.903 	38 	 -29 	 36 	-140.429 	 -286.685 	 -39.0863 	29.3 	
636.718 	 -491.965 	 578.646 	39 	 -29 	 35 	-125.125 	 -286.055 	 -27.3525 	29.3 	
664.168 	 -504.531 	 579.5 	40 	 -29 	 34 	-109.813 	 -261.529 	 -15.68 	29.3 	
683.566 	 -514.413 	 578.158 	41 	 -29 	 34 	-94.2988 	 -206.028 	 -4.19125 	29.3 	
701.744 	 -507.703 	 578.036 	42 	 -29 	 33 	-78.5313 	 -147.901 	 7.07875 	29.3 	
716.323 	 -504.348 	 576.755 	43 	 -28 	 33 	-63.315 	 -89.25 	 18.4363 	29.3 	
720.898 	 -502.762 	 576.572 	43 	 -28 	 33 	-48.7288 	 -30.7125 	 29.7238 	29.3 	
721.142 	 -505.08 	 577.06 	43 	 -28 	 33 	-33.9063 	 27.7375 	 40.8713 	29.3 	
710.04 	 -504.836 	 578.768 	42 	 -28 	 33 	-18.8475 	 85.7588 	 51.5113 	29.3 	
689.422 	 -503.128 	 582.794 	41 	 -29 	 34 	-3.68375 	 142.555 	 61.565 	29.3 	
660.264 	 -497.394 	 593.53 	40 	 -29 	 35 	11.06 	 197.514 	 70.9713 	29.3 	
622.017 	 -486.536 	 604.632 	38 	 -29 	 37 	25.4625 	 250.014 	 79.8175 	29.3 	
575.779 	 -468.236 	 622.322 	36 	 -28 	 39 	39.0775 	 283.64 	 88.375 	29.3 	
523.319 	 -452.864 	 639.89 	33 	 -28 	 42 	52.255 	 286.685 	 96.7313 	29.3 	
465.918 	 -437.309 	 667.157 	30 	 -28 	 60 	64.4438 	 286.685 	 104.991 	29.3 	
399.855 	 -425.597 	 697.474 	26 	 -27 	 62 	75.9325 	 286.685 	 112.875 	29.3 	
331.779 	 -411.445 	 725.534 	21 	 -27 	 63 	86.73 	 286.685 	 120.636 	29.3 	
265.045 	 -401.136 	 750.422 	17 	 -26 	 64 	96.1975 	 286.685 	 128.371 	29.3 	
201.239 	 -392.596 	 777.14 	13 	 -26 	 65 	104.746 	 286.685 	 135.765 	29.3 	
143.96 	 -381.738 	 798.49 	9 	 -25 	 66 	111.965 	 286.685 	 143.054 	29.3 	
97.295 	 -365.268 	 813.618 	6 	 -24 	 67 	118.256 	 286.685 	 150.211 	29.3 	
56.974 	 -352.885 	 814.655 	3 	 -23 	 68 	123.813 	 286.685 	 157.098 	29.3 	
26.169 	 -361.608 	 805.688 	1 	 -24 	 67 	128.914 	 286.685 	 163.748 	29.2 	
0.793 	 -361.181 	 791.597 	0 	 -24 	 67 	133.079 	 286.685 	 170.511 	29.2 	
-29.585 	 -356.667 	 781.959 	-1 	 -24 	 67 	135.188 	 286.685 	 176.75 	29.2 	
-52.46 	 -346.114 	 774.334 	-3 	 -24 	 67 	136.343 	 286.685 	 182.263 	29.2 	
-75.335 	 -327.326 	 769.698 	-5 	 -22 	 68 	136.841 	 286.685 	 187.25 	29.2 	
-94.794 	 -311.344 	 764.452 	-6 	 -22 	 69 	136.246 	 286.685 	 192.159 	29.2 	
-116.388 	 -306.586 	 761.28 	-8 	 -21 	 69 	133.788 	 286.685 	 196.814 	29.2 	
-137.25 	 -314.882 	 759.877 	-9 	 -22 	 69 	129.955 	 286.685 	 201.084 	29.2 	
-162.077 	 -300.73 	 746.64 	-11 	 -21 	 69 	123.463 	 286.685 	 205.266 	29.2 	
-172.142 	 -266.57 	 721.691 	-12 	 -19 	 70 	114.336 	 286.685 	 209.23 	29.2 	
-183.915 	 -268.278 	 708.271 	-13 	 -20 	 70 	105.656 	 286.685 	 211.523 	29.2 	
-214.72 	 -297.314 	 713.7 	-15 	 -21 	 68 	97.2038 	 286.685 	 213.649 	29.2 	
-245.098 	 -333.182 	 724.375 	-17 	 -23 	 67 	88.0688 	 286.685 	 216.606 	29.2 	
-263.703 	 -354.654 	 727.669 	-18 	 -24 	 66 	79.7738 	 286.685 	 219.896 	29.2 	
-275.293 	 -353.983 	 723.582 	-18 	 -24 	 66 	71.7588 	 286.685 	 222.329 	29.2 	
-288.469 	 -342.881 	 722.179 	-19 	 -23 	 66 	64.2075 	 286.685 	 224.263 	29.2 	
-299.632 	 -336.598 	 719.19 	-20 	 -23 	 67 	57.225 	 286.685 	 225.663 	29.3 	
-317.383 	 -345.26 	 736.148 	-21 	 -23 	 66 	49.56 	 286.685 	 227.5 	29.3 	
-335.378 	 -363.255 	 753.96 	-21 	 -23 	 66 	40.2063 	 286.685 	 228.463 	29.3 	
-348.676 	 -369.172 	 773.297 	-22 	 -23 	 66 	31.0188 	 286.685 	 228.568 	29.3 	
-359.229 	 -367.891 	 792.756 	-22 	 -22 	 67 	22.6188 	 286.685 	 228.401 	29.3 	
-365.573 	 -365.756 	 811.178 	-22 	 -22 	 67 	14.4725 	 286.685 	 227.334 	29.3 	
-374.54 	 -367.22 	 837.225 	-22 	 -21 	 67 	6.405 	 286.685 	 224.919 	29.3 	
-379.664 	 -371.856 	 860.893 	-22 	 -21 	 68 	-2.26625 	 286.685 	 221.97 	29.3 	
-385.032 	 -377.346 	 883.707 	-21 	 -21 	 68 	-11.2963 	 286.685 	 218.234 	29.2 	
-385.642 	 -382.348 	 904.264 	-21 	 -21 	 68 	-20.9563 	 286.685 	 213.92 	29.2 	
-383.69 	 -387.594 	 924.882 	-20 	 -21 	 68 	-29.5313 	 286.685 	 208.985 	29.2 	
-383.08 	 -388.448 	 951.478 	-20 	 -20 	 69 	-37.5988 	 286.685 	 203.674 	29.2 	
-384.666 	 -415.349 	 978.318 	-19 	 -21 	 68 	-45.8675 	 286.685 	 198.153 	29.2 	
-377.346 	 -422.608 	 998.509 	-19 	 -21 	 68 	-52.5613 	 286.685 	 192.141 	29.2 	
-365.39 	 -419.009 	 1016.63 	-18 	 -21 	 69 	-57.995 	 286.685 	 185.789 	29.2 	
-354.41 	 -415.898 	 1037.61 	-17 	 -20 	 69 	-62.65 	 286.685 	 179.646 	29.2 	
-342.698 	 -436.394 	 1056.76 	-16 	 -21 	 69 	-67.0863 	 286.685 	 173.066 	29.2 	
-329.705 	 -448.777 	 1075.98 	-15 	 -21 	 68 	-70.3675 	 286.528 	 165.961 	29.2 	
-310.246 	 -451.644 	 1090.74 	-14 	 -21 	 69 	-72.5988 	 277.349 	 158.375 	29.2 	
-295.057 	 -456.402 	 1103.98 	-13 	 -21 	 69 	-74.6288 	 254.555 	 150.815 	29.2 	
-274.256 	 -464.698 	 1109.71 	-12 	 -22 	 68 	-76.4663 	 230.554 	 142.713 	29.2 	
-253.516 	 -468.48 	 1120.69 	-11 	 -22 	 68 	-78.0238 	 206.701 	 133.831 	29.2 	
-235.582 	 -481.168 	 1129.9 	-10 	 -22 	 68 	-80.1588 	 182.901 	 124.478 	29.2 	
-212.646 	 -487.573 	 1134.05 	-9 	 -22 	 68 	-81.97 	 159.434 	 114.441 	29.2 	
-188.124 	 -481.961 	 1134.54 	-8 	 -22 	 68 	-82.67 	 136.474 	 104.108 	29.2 	
-170.495 	 -482.632 	 1135.7 	-7 	 -22 	 68 	-83.3 	 114.205 	 93.8088 	29.2 	
